Gene name	White-tufted-ear marmoset gene name	White-tufted-ear marmoset homology type	Macaque gene name	Macaque homology type
Nceh1	NCEH1	ortholog_one2one	NCEH1	ortholog_one2one
Guca1b	GUCA1B	ortholog_one2one		ortholog_one2many
Guca1b	GUCA1B	ortholog_one2one	GUCA1B	ortholog_one2many
Gm55882				
Map2k4		ortholog_one2one	MAP2K4	ortholog_one2one
Ubxn8	UBXN8	ortholog_one2one	UBXN8	ortholog_one2one
Guca1a	GUCA1A	ortholog_one2one	GUCA1A	ortholog_one2one
Zfp14	ZFP14	ortholog_one2one	ZFP14	ortholog_one2one
Gm23475				
Gm22488				
Fbxo32	FBXO32	ortholog_one2one	FBXO32	ortholog_one2one
Zfp592	ZNF592	ortholog_one2one		
Efna3	EFNA3	ortholog_one2one	EFNA3	ortholog_one2one
Klhl38	KLHL38	ortholog_one2one	KLHL38	ortholog_one2one
Clca3a2		ortholog_one2many		ortholog_one2many
Smad3	SMAD3	ortholog_one2one	SMAD3	ortholog_one2one
Anxa13	ANXA13	ortholog_one2one	ANXA13	ortholog_one2one
Gm55763				
Ksr1	KSR1	ortholog_one2one	KSR1	ortholog_one2one
Tnpo3	TNPO3	ortholog_one2one	TNPO3	ortholog_one2one
Alpk3	ALPK3	ortholog_one2one	ZNF592	ortholog_one2one
Efna4	EFNA4	ortholog_one2one		
Gsr	GSR	ortholog_one2one	GSR	ortholog_one2one
Abhd17b	ABHD17B	ortholog_one2one	ABHD17B	ortholog_one2one
Acad11	ACAD11	ortholog_one2one	ACAD11	ortholog_one2one
Tnfsf10	TNFSF10	ortholog_one2one	TNFSF10	ortholog_one2one
Zfp82	ZFP82	ortholog_one2one	ZFP82	ortholog_one2one
Gata1	GATA1	ortholog_one2one	GATA1	ortholog_one2one
Gpr158	GPR158	ortholog_one2one	GPR158	ortholog_one2one
Clca3b		ortholog_one2many		ortholog_one2many
Gm22887			U6	ortholog_one2one
Adgrd1	ADGRD1	ortholog_one2one	ADGRD1	ortholog_one2one
Atp6v1c1	ATP6V1C1	ortholog_one2one	ATP6V1C1	ortholog_one2one
Ccnd3	CCND3	ortholog_one2one	CCND3	ortholog_one2one
Tnfrsf1b	TNFRSF1B	ortholog_one2one	TNFRSF1B	ortholog_one2one
Capn5	CAPN5	ortholog_one2one	CAPN5	ortholog_one2one
Glod5	GLOD5	ortholog_one2one	GLOD5	ortholog_one2one
Ghsr	GHSR	ortholog_one2one	GHSR	ortholog_one2one
Semp2l2b	SENP2	ortholog_one2many	SENP2	ortholog_one2many
Gm24727				
Clca4b	CLCA4	ortholog_one2many	CLCA4	ortholog_one2many
Raet1e				
Timm17b	TIMM17B	ortholog_one2one	TIMM17B	ortholog_one2one
Gm24886				
Pard3	PARD3	ortholog_one2one	PARD3	ortholog_one2one
Apbb1ip		ortholog_one2many	APBB1IP	ortholog_one2one
Apbb1ip		ortholog_one2many	APBB1IP	ortholog_one2one
Ackr4	ACKR4	ortholog_one2one	ACKR4	ortholog_one2one
Tnfrsf8		ortholog_one2many	TNFRSF8	ortholog_one2one
Tnfrsf8		ortholog_one2many	TNFRSF8	ortholog_one2one
Kcnab1	KCNAB1	ortholog_one2one	KCNAB1	ortholog_one2one
Dhx30	DHX30	ortholog_one2one	DHX30	ortholog_one2one
Gm25895				
Samt1				
Cep170b	CEP170B	ortholog_one2one	CEP170B	ortholog_one2one
Col23a1	COL23A1	ortholog_one2one	COL23A1	ortholog_one2one
Samt1b				
H60b				
				
Fzd6	FZD6	ortholog_one2one	FZD6	ortholog_one2one
Samt1c				
Samt1d				
Samt4				
Nbeal1	NBEAL1	ortholog_one2one	NBEAL1	ortholog_one2one
Zfp990	ZNF34	ortholog_one2many	ZNF34	ortholog_one2many
Samt2				
Dok3	DOK3	ortholog_one2one	DOK3	ortholog_one2one
Tspan33	TSPAN33	ortholog_one2one	TSPAN33	ortholog_one2one
Raet1d				
Samt2b				
Zfp268				
Tesl1	TES	ortholog_one2many	TES	ortholog_one2many
Gm24789				
Cthrc1	CTHRC1	ortholog_one2one	CTHRC1	ortholog_one2one
Gm55509				
Zfp980	ZNF34	ortholog_one2many	ZNF34	ortholog_one2many
B3gnt6	B3GNT6	ortholog_one2one	B3GNT6	ortholog_one2one
Ddx41	DDX41	ortholog_one2one	DDX41	ortholog_one2one
Nxt2	NXT2	ortholog_one2one	NXT2	ortholog_one2one
Slc28a1	SLC28A1	ortholog_one2one	SLC28A1	ortholog_one2one
Zkscan6	ZNF18	ortholog_one2one	ZNF18	ortholog_one2one
Slc25a32		ortholog_one2one	SLC25A32	ortholog_one2one
Zfp986	ZNF34	ortholog_one2many	ZNF34	ortholog_one2many
Slc2a12	SLC2A12	ortholog_one2one	SLC2A12	ortholog_one2one
Zfp987	ZNF34	ortholog_one2many	ZNF34	ortholog_one2many
Zfp600				
Wsb1	WSB1	ortholog_one2one	WSB1	ortholog_one2one
Tbpl1	TBPL1	ortholog_one2one	TBPL1	ortholog_one2one
Smo	SMO	ortholog_one2one	SMO	ortholog_one2one
Acacb	ACACB	ortholog_one2one	ACACB	ortholog_one2one
Krt86				
Zfp992	ZNF34	ortholog_one2many	ZNF34	ortholog_one2many
Zfp981	ZNF34	ortholog_one2many	ZNF34	ortholog_one2many
Sox6	SOX6	ortholog_one2one	SOX6	ortholog_one2one
Fam193b	FAM193B	ortholog_one2one	FAM193B	ortholog_one2one
Tcf21	TCF21	ortholog_one2one	TCF21	ortholog_one2one
Kcne5			KCNE5	ortholog_one2one
Clca4a	CLCA4	ortholog_one2many	CLCA4	ortholog_one2many
Acsl4	ACSL4	ortholog_one2one	ACSL4	ortholog_one2one
Zfp993	ZNF34	ortholog_one2many	ZNF34	ortholog_one2many
Krt83				
Stx7	STX7	ortholog_one2one	STX7	ortholog_one2one
Zfp988	ZNF34	ortholog_one2many	ZNF34	ortholog_one2many
Zfp978	ZNF34	ortholog_one2many	ZNF34	ortholog_one2many
Zfp982				
Gm22609				
Lrrn2	LRRN2	ortholog_one2one	LRRN2	ortholog_one2one
Krt85			KRT85	ortholog_one2one
Krt84	KRT84	ortholog_one2one	KRT84	ortholog_one2one
Dnah9	DNAH9	ortholog_one2one	DNAH9	ortholog_one2one
Zfp985	ZNF34	ortholog_one2many	ZNF34	ortholog_one2many
Fmo2	FMO2	ortholog_one2one	FMO2	ortholog_one2one
Usp49	USP49	ortholog_one2one	USP49	ortholog_one2one
Moxd1	MOXD1	ortholog_one2one	MOXD1	ortholog_one2one
Krt82	KRT82	ortholog_one2one	KRT82	ortholog_one2one
Fndc3b	FNDC3B	ortholog_one2one	FNDC3B	ortholog_one2one
Zfp979	ZNF34	ortholog_one2many	ZNF34	ortholog_one2many
Tmed9	TMED9	ortholog_one2one	TMED9	ortholog_one2one
Pde3a	PDE3A	ortholog_one2one	PDE3A	ortholog_one2one
Krt90				
B4galt7	B4GALT7	ortholog_one2one	B4GALT7	ortholog_one2one
Akirin1		ortholog_one2many	AKIRIN1	ortholog_one2one
Akirin1		ortholog_one2many	AKIRIN1	ortholog_one2one
Rhbdl2	RHBDL2	ortholog_one2one	RHBDL2	ortholog_one2one
Prickle4	PRICKLE4	ortholog_one2one	PRICKLE4	ortholog_one2one
Aak1	AAK1	ortholog_one2one	AAK1	ortholog_one2one
Ccn2	CCN2	ortholog_one2one	CCN2	ortholog_one2one
Frs3	FRS3	ortholog_one2one	FRS3	ortholog_one2one
Shisa6	SHISA6	ortholog_one2one	SHISA6	ortholog_one2one
Tmprss6	TMPRSS6	ortholog_one2one	TMPRSS6	ortholog_one2one
Mcrip1		ortholog_one2one		
Arl4c	ARL4C	ortholog_one2one	ARL4C	ortholog_one2one
Enpp1	ENPP1	ortholog_one2one	ENPP1	ortholog_one2one
Kcnh1	KCNH1	ortholog_one2one	KCNH1	ortholog_one2one
Ppp1r27	PPP1R27	ortholog_one2one	PPP1R27	ortholog_one2one
Pgc	PGC	ortholog_one2one	PGC	ortholog_one2one
Gm24512				
Map4k5	MAP4K5	ortholog_one2one	MAP4K5	ortholog_one2one
Rragc	RRAGC	ortholog_one2one	RRAGC	ortholog_one2one
P4hb	P4HB	ortholog_one2one	P4HB	ortholog_one2one
Foxn4	FOXN4	ortholog_one2one	FOXN4	ortholog_one2one
Pcbd2		ortholog_one2many	PCBD2	ortholog_one2one
Pcbd2		ortholog_one2many	PCBD2	ortholog_one2one
Tmem212	TMEM212	ortholog_one2one	TMEM212	ortholog_one2one
Ercc6l2				
Gm26040				
Gm24031				
Dlg5			DLG5	ortholog_one2one
Gm25973				
Trim15	TRIM15	ortholog_one2one	TRIM15	ortholog_one2one
Gm56092			U6	ortholog_one2one
Pou3f1	POU3F1	ortholog_one2one	POU3F1	ortholog_one2one
Lhfpl3	LHFPL3	ortholog_one2one	LHFPL3	ortholog_one2one
Clca1	CLCA1	ortholog_one2one	CLCA1	ortholog_one2one
Gm56093			U6	ortholog_one2many
Fhl3	FHL3	ortholog_one2one	FHL3	ortholog_one2one
Trim10	TRIM10	ortholog_one2one	TRIM10	ortholog_one2one
Sf3a3		ortholog_one2one	SF3A3	ortholog_one2one
Arhgdia		ortholog_one2many	ARHGDIA	ortholog_one2one
Arhgdia		ortholog_one2many	ARHGDIA	ortholog_one2one
Arhgdia		ortholog_one2many	ARHGDIA	ortholog_one2one
Gm22279			U6	ortholog_one2one
Tiparp	TIPARP	ortholog_one2one	TIPARP	ortholog_one2one
Trim40	TRIM40	ortholog_one2one	TRIM40	ortholog_one2one
Fmo6				ortholog_one2one
Trim31				ortholog_one2one
Alyref	ALYREF	ortholog_one2many	ALYREF	ortholog_one2many
Sh3bp4	SH3BP4	ortholog_one2one	SH3BP4	ortholog_one2one
Rnf39	RNF39	ortholog_one2one	RNF39	ortholog_one2one
Ahcyl2	AHCYL2	ortholog_one2one	AHCYL2	ortholog_one2one
Clca2	CLCA2	ortholog_one2one		
Fmo3	FMO3	ortholog_one2one	FMO3	ortholog_one2one
Anapc11	ANAPC11	ortholog_one2one		
Gm56094				
Inpp5b	INPP5B	ortholog_one2one	INPP5B	ortholog_one2one
Npb	NPB	ortholog_one2one	NPB	ortholog_one2one
Acer3	ACER3	ortholog_one2one	ACER3	ortholog_one2one
Mroh9	MROH9	ortholog_one2one	MROH9	ortholog_one2one
Polr1h	POLR1H	ortholog_one2one	POLR1H	ortholog_one2one
Il2rb	IL2RB	ortholog_one2one	IL2RB	ortholog_one2one
Enpp3	ENPP3	ortholog_one2one	ENPP3	ortholog_one2one
Gm22671				
Gm22434				ortholog_one2many
Hhat	HHAT	ortholog_one2one	HHAT	ortholog_one2one
Tex16				
Gm55934				
2410137M14Rik				
Gm25755			U6	ortholog_one2many
Gm25755			U6	ortholog_one2many
Tex16				
Ccnl1	CCNL1	ortholog_one2one	CCNL1	ortholog_one2one
Kir3dl2			KIR2DL4	ortholog_many2many
Kir3dl2			KIR3DL12	ortholog_many2many
Kir3dl2			KIR3DL2	ortholog_many2many
Kir3dl2			KIR3DH	ortholog_many2many
H2-M5				ortholog_one2many
Pdss1	PDSS1	ortholog_one2one	PDSS1	ortholog_one2one
Pde8a		ortholog_one2one	PDE8A	ortholog_one2one
Hsd17b3	HSD17B3	ortholog_one2one	HSD17B3	ortholog_one2one
Sstr3	SSTR3	ortholog_one2one	SSTR3	ortholog_one2one
Myo1h	MYO1H	ortholog_one2one	MYO1H	ortholog_one2one
Rac2	RAC2	ortholog_one2one	RAC2	ortholog_one2one
Polr3a	POLR3A	ortholog_one2one	POLR3A	ortholog_one2one
Zfp57		ortholog_one2many	ZFP57	ortholog_one2one
Zfp57		ortholog_one2many	ZFP57	ortholog_one2one
Kir3dl1			KIR2DL4	ortholog_many2many
Kir3dl1			KIR3DL12	ortholog_many2many
Kir3dl1			KIR3DL2	ortholog_many2many
Kir3dl1			KIR3DH	ortholog_many2many
Mtf1	MTF1	ortholog_one2one	MTF1	ortholog_one2one
Pcyt2	PCYT2	ortholog_one2one	PCYT2	ortholog_one2one
Kctd17	KCTD17	ortholog_one2one	KCTD17	ortholog_one2one
Slc35d2	SLC35D2	ortholog_one2one	SLC35D2	ortholog_one2one
Gm55845				
Dnajc13	DNAJC13	ortholog_one2one	DNAJC13	ortholog_one2one
Gm22265				
Agap1	AGAP1	ortholog_one2one	AGAP1	ortholog_one2one
Sel1l	SEL1L	ortholog_one2one	SEL1L	ortholog_one2one
Gm56180			SNORA80C	ortholog_one2many
Gm56097				
Tceal3		ortholog_many2many		ortholog_many2many
Tceal3		ortholog_many2many		ortholog_many2many
Tceal3		ortholog_many2many		ortholog_many2many
Tceal3		ortholog_many2many		ortholog_many2many
Rbl1	RBL1	ortholog_one2one	RBL1	ortholog_one2one
Tsku	TSKU	ortholog_one2one	TSKU	ortholog_one2one
Akap7	AKAP7	ortholog_one2one	AKAP7	ortholog_one2one
Tmsb15b2				
Ssxb14		ortholog_one2many		ortholog_many2many
Ssxb14		ortholog_one2many		ortholog_many2many
Ssxb14		ortholog_one2many		ortholog_many2many
Ssxb14		ortholog_one2many		ortholog_many2many
Ssxb14		ortholog_one2many		ortholog_many2many
Ssxb14		ortholog_one2many		ortholog_many2many
Gm25016				
Gm55951				
Maneal	MANEAL	ortholog_one2one	MANEAL	ortholog_one2one
Fthl17b				
Fthl17c				
Epha10	EPHA10	ortholog_one2one	EPHA10	ortholog_one2one
Epb41l2	EPB41L2	ortholog_one2one	EPB41L2	ortholog_one2one
Fthl17d				
Gm55945				
Fthl17e				
Gm55949				
Gm28020				
Prrx1	PRRX1	ortholog_one2one	PRRX1	ortholog_one2one
Ssxb10		ortholog_one2many		ortholog_many2many
Ssxb10		ortholog_one2many		ortholog_many2many
Ssxb10		ortholog_one2many		ortholog_many2many
Ssxb10		ortholog_one2many		ortholog_many2many
Ssxb10		ortholog_one2many		ortholog_many2many
Ssxb10		ortholog_one2many		ortholog_many2many
Zfp367		ortholog_one2one	ZNF367	ortholog_one2one
Or11g2				
Or11h6				
Ssxb1		ortholog_one2many		ortholog_many2many
Ssxb1		ortholog_one2many		ortholog_many2many
Ssxb1		ortholog_one2many		ortholog_many2many
Ssxb1		ortholog_one2many		ortholog_many2many
Ssxb1		ortholog_one2many		ortholog_many2many
Ssxb1		ortholog_one2many		ortholog_many2many
Or11h7				
Or11h4b				
Mog	MOG	ortholog_one2one	MOG	ortholog_one2one
Or11h23				
Habp4	HABP4	ortholog_one2one	HABP4	ortholog_one2one
Gm24316				
Or11h4				
Ssxb6		ortholog_one2many		ortholog_many2many
Ssxb6		ortholog_one2many		ortholog_many2many
Ssxb6		ortholog_one2many		ortholog_many2many
Ssxb6		ortholog_one2many		ortholog_many2many
Ssxb6		ortholog_one2many		ortholog_many2many
Ssxb6		ortholog_one2many		ortholog_many2many
Ssxb3		ortholog_one2many		ortholog_many2many
Ssxb3		ortholog_one2many		ortholog_many2many
Ssxb3		ortholog_one2many		ortholog_many2many
Ssxb3		ortholog_one2many		ortholog_many2many
Ssxb3		ortholog_one2many		ortholog_many2many
Ssxb3		ortholog_one2many		ortholog_many2many
Kmt2e			KMT2E	ortholog_one2one
Gm26442			U1	ortholog_one2one
Chia1	CHIA	ortholog_one2many	CHIA	ortholog_one2many
Gucy2d				
Gm55937				
Gabbr1	GABBR1	ortholog_one2one	GABBR1	ortholog_one2one
Ssxb8		ortholog_one2many		ortholog_many2many
Ssxb8		ortholog_one2many		ortholog_many2many
Ssxb8		ortholog_one2many		ortholog_many2many
Ssxb8		ortholog_one2many		ortholog_many2many
Ssxb8		ortholog_one2many		ortholog_many2many
Ssxb8		ortholog_one2many		ortholog_many2many
Gbx2	GBX2	ortholog_one2one	GBX2	ortholog_one2one
Ssxb13		ortholog_one2many		ortholog_many2many
Ssxb13		ortholog_one2many		ortholog_many2many
Ssxb13		ortholog_one2many		ortholog_many2many
Ssxb13		ortholog_one2many		ortholog_many2many
Ssxb13		ortholog_one2many		ortholog_many2many
Ssxb13		ortholog_one2many		ortholog_many2many
Lrrc32	LRRC32	ortholog_one2one	LRRC32	ortholog_one2one
Ssxb9		ortholog_one2many		ortholog_many2many
Ssxb9		ortholog_one2many		ortholog_many2many
Ssxb9		ortholog_one2many		ortholog_many2many
Ssxb9		ortholog_one2many		ortholog_many2many
Ssxb9		ortholog_one2many		ortholog_many2many
Ssxb9		ortholog_one2many		ortholog_many2many
Sidt2	SIDT2	ortholog_one2one	SIDT2	ortholog_one2one
Crlf3	CRLF3	ortholog_one2one	CRLF3	ortholog_one2one
Gm23040				
Parp2	PARP2	ortholog_one2one	PARP2	ortholog_one2one
Vmn1r58				
Ssxb2		ortholog_one2many		ortholog_many2many
Ssxb2		ortholog_one2many		ortholog_many2many
Ssxb2		ortholog_one2many		ortholog_many2many
Ssxb2		ortholog_one2many		ortholog_many2many
Ssxb2		ortholog_one2many		ortholog_many2many
Ssxb2		ortholog_one2many		ortholog_many2many
Atf2	ATF2	ortholog_one2one	ATF2	ortholog_one2one
Vmn1r59				
Otp	OTP	ortholog_one2one	OTP	ortholog_one2one
Cpeb1	CPEB1	ortholog_one2one	RPS17	ortholog_one2one
Rspo1			RSPO1	ortholog_one2one
Ssxb15		ortholog_one2many		ortholog_many2many
Ssxb15		ortholog_one2many		ortholog_many2many
Ssxb15		ortholog_one2many		ortholog_many2many
Ssxb15		ortholog_one2many		ortholog_many2many
Ssxb15		ortholog_one2many		ortholog_many2many
Ssxb15		ortholog_one2many		ortholog_many2many
Ssxb5		ortholog_one2many		ortholog_many2many
Ssxb5		ortholog_one2many		ortholog_many2many
Ssxb5		ortholog_one2many		ortholog_many2many
Ssxb5		ortholog_one2many		ortholog_many2many
Ssxb5		ortholog_one2many		ortholog_many2many
Ssxb5		ortholog_one2many		ortholog_many2many
Gnl2		ortholog_one2many	GNL2	ortholog_one2one
Gnl2		ortholog_one2many	GNL2	ortholog_one2one
Ntmt2	NTMT2	ortholog_one2one	NTMT2	ortholog_one2one
Ssxb16		ortholog_one2many		ortholog_many2many
Ssxb16		ortholog_one2many		ortholog_many2many
Ssxb16		ortholog_one2many		ortholog_many2many
Ssxb16		ortholog_one2many		ortholog_many2many
Ssxb16		ortholog_one2many		ortholog_many2many
Ssxb16		ortholog_one2many		ortholog_many2many
Ptx3	PTX3	ortholog_one2one	PTX3	ortholog_one2one
Tep1	TEP1	ortholog_one2one	TEP1	ortholog_one2one
Asb18	ASB18	ortholog_one2one		
Pld1	PLD1	ortholog_one2one	PLD1	ortholog_one2one
Ighv5-2		ortholog_one2many		ortholog_many2many
Ighv5-2		ortholog_one2many		ortholog_many2many
Ighv5-9-1		ortholog_one2many		ortholog_many2many
Ighv5-9-1		ortholog_one2many		ortholog_many2many
Ankdd1b	ANKDD1B	ortholog_one2one	ANKDD1B	ortholog_one2one
Sirt7	SIRT7	ortholog_one2one	SIRT7	ortholog_one2one
Ighv5-15		ortholog_one2many		ortholog_many2many
Ighv5-15		ortholog_one2many		ortholog_many2many
Ighv7-2			IGHV3-15	ortholog_many2many
Ighv7-2				ortholog_many2many
Ighv7-2				ortholog_many2many
Ighv7-2				ortholog_many2many
Ighv7-2			IGHV3-72	ortholog_many2many
Ighv7-4			IGHV3-15	ortholog_many2many
Ighv7-4				ortholog_many2many
Ighv7-4				ortholog_many2many
Ighv7-4				ortholog_many2many
Ighv7-4			IGHV3-72	ortholog_many2many
Ighv3-6				
Snip1	SNIP1	ortholog_one2one	SNIP1	ortholog_one2one
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv15-2		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-9		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Ighv1-18		ortholog_many2many		ortholog_many2many
Abi2	ABI2	ortholog_one2one	ABI2	ortholog_one2one
Vmn2r28				
Ighv1-19		ortholog_many2many		ortholog_many2many
Ighv1-19		ortholog_many2many		ortholog_many2many
Ighv1-19		ortholog_many2many		ortholog_many2many
Ighv1-19		ortholog_many2many		ortholog_many2many
Ighv1-19		ortholog_many2many		ortholog_many2many
