Gene stable ID	Gene name	Macaque gene stable ID	Macaque gene name	Macaque homology type
ENSMUSG00000036160	Surf6	ENSMMUG00000022339	SURF6	ortholog_one2one
ENSMUSG00000020708	Psmc5	ENSMMUG00000016769	PSMC5	ortholog_one2one
ENSMUSG00000064793	Gm24356	ENSMMUG00000061697	U6	ortholog_one2many
ENSMUSG00000037221	Mospd3	ENSMMUG00000002949	MOSPD3	ortholog_one2one
ENSMUSG00000065162	Gm23645	ENSMMUG00000055540	U6	ortholog_one2one
ENSMUSG00000046865	Fbl	ENSMMUG00000022725	FBL	ortholog_one2one
ENSMUSG00000078619	Smarcd2	ENSMMUG00000016771	SMARCD2	ortholog_one2one
ENSMUSG00000075377	Or1b1	ENSMMUG00000058731	OR1B1	ortholog_one2one
ENSMUSG00000013936	Myl2	ENSMMUG00000002347	MYL2	ortholog_one2one
ENSMUSG00000002409	Dyrk1b	ENSMMUG00000022726	DYRK1B	ortholog_one2one
ENSMUSG00000037143	Cfap61	ENSMMUG00000042668	CFAP61	ortholog_one2one
ENSMUSG00000020712	Tcam1	ENSMMUG00000009283		ortholog_one2one
ENSMUSG00000046058	Eid2	ENSMMUG00000032241	EID2	ortholog_one2one
ENSMUSG00000070705	Eid2b	ENSMMUG00000053767	EID2B	ortholog_one2one
ENSMUSG00000020713	Gh	ENSMMUG00000023706	CSH4	ortholog_one2many
ENSMUSG00000020713	Gh	ENSMMUG00000039847	GHV	ortholog_one2many
ENSMUSG00000020713	Gh	ENSMMUG00000057492	CSH3	ortholog_one2many
ENSMUSG00000020713	Gh	ENSMMUG00000000578		ortholog_one2many
ENSMUSG00000020713	Gh	ENSMMUG00000023707	CSH2	ortholog_one2many
ENSMUSG00000020713	Gh	ENSMMUG00000011358		ortholog_one2many
ENSMUSG00000003436	Dll3	ENSMMUG00000019093	DLL3	ortholog_one2one
ENSMUSG00000040592	Cd79b	ENSMMUG00000041327	CD79B	ortholog_one2one
ENSMUSG00000038828	Tmem214	ENSMMUG00000019733	TMEM214	ortholog_one2one
ENSMUSG00000003438	Timm50	ENSMMUG00000031997		ortholog_one2many
ENSMUSG00000003438	Timm50	ENSMMUG00000019376		ortholog_one2many
ENSMUSG00000001027	Scn4a	ENSMMUG00000000580	SCN4A	ortholog_one2one
ENSMUSG00000049018	Or5c1	ENSMMUG00000056026	OR5C1	ortholog_one2one
ENSMUSG00000062647	Rpl7a	ENSMMUG00000040838		ortholog_one2many
ENSMUSG00000062647	Rpl7a	ENSMMUG00000044393		ortholog_one2many
ENSMUSG00000003435	Supt5	ENSMMUG00000019372	SUPT5H	ortholog_one2one
ENSMUSG00000009210	Prr29	ENSMMUG00000047925	PRR29	ortholog_one2one
ENSMUSG00000068154	Insm1	ENSMMUG00000039294	INSM1	ortholog_one2one
ENSMUSG00000009030	Pdcl	ENSMMUG00000006896	PDCL	ortholog_one2one
ENSMUSG00000065258	Gm23969	ENSMMUG00000024743	SNORD24	ortholog_one2one
ENSMUSG00000064829	Gm22879	ENSMMUG00000025111	SNORD36	ortholog_one2one
ENSMUSG00000065295	Gm24134	ENSMMUG00000044156	SNORD36	ortholog_one2many
ENSMUSG00000065295	Gm24134	ENSMMUG00000024747	SNORD36	ortholog_one2many
ENSMUSG00000001029	Icam2	ENSMMUG00000050536	ICAM2	ortholog_one2one
ENSMUSG00000005102	Eif2ak4	ENSMMUG00000038966	EIF2AK4	ortholog_one2one
ENSMUSG00000020834	Dhrs13	ENSMMUG00000021553	DHRS13	ortholog_one2many
ENSMUSG00000020834	Dhrs13	ENSMMUG00000055647		ortholog_one2many
ENSMUSG00000029165	Agbl5	ENSMMUG00000016044	AGBL5	ortholog_one2one
ENSMUSG00000061981	Flot2	ENSMMUG00000060032		ortholog_one2many
ENSMUSG00000061981	Flot2	ENSMMUG00000012523		ortholog_one2many
ENSMUSG00000025479	Cyp2e1	ENSMMUG00000055298		ortholog_one2many
ENSMUSG00000025479	Cyp2e1	ENSMMUG00000006339	CYP2E1	ortholog_one2many
ENSMUSG00000025480	Syce1	ENSMMUG00000006341		ortholog_one2many
ENSMUSG00000025480	Syce1	ENSMMUG00000055547		ortholog_one2many
ENSMUSG00000060314	Zfp941	ENSMMUG00000018698	ZNF195	ortholog_one2many
ENSMUSG00000065401	Mir144	ENSMMUG00000028628	mml-mir-144	ortholog_one2one
ENSMUSG00000020832	Eral1	ENSMMUG00000002776	ERAL1	ortholog_one2one
ENSMUSG00000025481	Urah	ENSMMUG00000061432	URAH	ortholog_one2one
ENSMUSG00000038801	Scgb1c1	ENSMMUG00000054795	SCGB1C1	ortholog_one2one
ENSMUSG00000025482	Odf3	ENSMMUG00000011502	ODF3	ortholog_one2one
ENSMUSG00000037750	Fam222b	ENSMMUG00000021408	FAM222B	ortholog_one2one
ENSMUSG00000017386	Traf4	ENSMMUG00000021407	TRAF4	ortholog_one2one
ENSMUSG00000017405	Nek8	ENSMMUG00000030250	NEK8	ortholog_one2one
ENSMUSG00000025485	Ric8a	ENSMMUG00000011506	RIC8A	ortholog_one2one
ENSMUSG00000019437	Tlcd1	ENSMMUG00000051743	TLCD1	ortholog_one2one
ENSMUSG00000038803	Ost4	ENSMMUG00000045826	OST4	ortholog_one2one
ENSMUSG00000025486	Sirt3	ENSMMUG00000008490	SIRT3	ortholog_one2one
ENSMUSG00000029163	Emilin1	ENSMMUG00000016046	EMILIN1	ortholog_one2one
ENSMUSG00000015790	Surf1	ENSMMUG00000022344	SURF1	ortholog_one2one
ENSMUSG00000025487	Psmd13	ENSMMUG00000011511	PSMD13	ortholog_one2one
ENSMUSG00000064540	Snord42a	ENSMMUG00000032856	SNORD42	ortholog_one2one
ENSMUSG00000077625	Snord4a	ENSMMUG00000027366	SNORD4A	ortholog_one2one
ENSMUSG00000065676	Snord42b	ENSMMUG00000026204	SNORD42	ortholog_one2one
ENSMUSG00000002059	Rab34	ENSMMUG00000007293	RAB34	ortholog_one2one
ENSMUSG00000029161	Cgref1	ENSMMUG00000016050	CGREF1	ortholog_one2one
ENSMUSG00000045302	Preb	ENSMMUG00000002390	PREB	ortholog_one2one
ENSMUSG00000075376	Rc3h2	ENSMMUG00000021134	RC3H2	ortholog_one2one
ENSMUSG00000044122	Proca1	ENSMMUG00000004710	PROCA1	ortholog_one2one
ENSMUSG00000002052	Supt6	ENSMMUG00000004708	SUPT6H	ortholog_one2one
ENSMUSG00000006642	Tcf23	ENSMMUG00000056872	TCF23	ortholog_one2one
ENSMUSG00000029538	Srsf9	ENSMMUG00000016494	SRSF9	ortholog_one2one
ENSMUSG00000029536	Gatc	ENSMMUG00000046665	GATC	ortholog_one2one
ENSMUSG00000029535	Triap1	ENSMMUG00000050265	TRIAP1	ortholog_one2one
ENSMUSG00000009549	Srp14	ENSMMUG00000032580		ortholog_one2one
ENSMUSG00000041697	Cox6a1	ENSMMUG00000064685		ortholog_one2many
ENSMUSG00000041697	Cox6a1	ENSMMUG00000062159		ortholog_one2many
ENSMUSG00000041697	Cox6a1	ENSMMUG00000063609		ortholog_one2many
ENSMUSG00000077756	Snord90	ENSMMUG00000033248	SNORD90	ortholog_one2one
ENSMUSG00000066798	Zbtb6	ENSMMUG00000000496	ZBTB6	ortholog_one2one
ENSMUSG00000050714	Zbtb26	ENSMMUG00000000495	ZBTB26	ortholog_one2one
ENSMUSG00000054256	Msi1	ENSMMUG00000031527	MSI1	ortholog_one2one
ENSMUSG00000040093	Bmf	ENSMMUG00000014372	BMF	ortholog_one2one
ENSMUSG00000010277	Bltp2	ENSMMUG00000023412	KIAA0100	ortholog_one2one
ENSMUSG00000038745	Nlrp6	ENSMMUG00000004622	NLRP6	ortholog_one2one
ENSMUSG00000037110	Ralgapa2	ENSMMUG00000018371	RALGAPA2	ortholog_one2one
ENSMUSG00000062031	Pgghg	ENSMMUG00000004625	PGGHG	ortholog_one2one
ENSMUSG00000029522	Pla2g1b	ENSMMUG00000031528	PLA2G1B	ortholog_one2one
ENSMUSG00000068082	Grxcr1	ENSMMUG00000030349	GRXCR1	ortholog_one2one
ENSMUSG00000025489	Ifitm5	ENSMMUG00000004626	IFITM5	ortholog_one2one
ENSMUSG00000037593	Rskr	ENSMMUG00000023411	RSKR	ortholog_one2one
ENSMUSG00000060591	Ifitm2	ENSMMUG00000013256	IFITM2	ortholog_many2many
ENSMUSG00000060591	Ifitm2	ENSMMUG00000061959		ortholog_many2many
ENSMUSG00000060591	Ifitm2	ENSMMUG00000049915		ortholog_many2many
ENSMUSG00000060591	Ifitm2	ENSMMUG00000064873		ortholog_many2many
ENSMUSG00000029422	Rsrc2	ENSMMUG00000004412	RSRC2	ortholog_one2one
ENSMUSG00000025491	Ifitm1	ENSMMUG00000013256	IFITM2	ortholog_many2many
ENSMUSG00000025491	Ifitm1	ENSMMUG00000061959		ortholog_many2many
ENSMUSG00000025491	Ifitm1	ENSMMUG00000049915		ortholog_many2many
ENSMUSG00000025491	Ifitm1	ENSMMUG00000064873		ortholog_many2many
ENSMUSG00000025492	Ifitm3	ENSMMUG00000013256	IFITM2	ortholog_many2many
ENSMUSG00000025492	Ifitm3	ENSMMUG00000061959		ortholog_many2many
ENSMUSG00000025492	Ifitm3	ENSMMUG00000049915		ortholog_many2many
ENSMUSG00000025492	Ifitm3	ENSMMUG00000064873		ortholog_many2many
ENSMUSG00000002055	Spag5	ENSMMUG00000006018	SPAG5	ortholog_one2one
ENSMUSG00000059108	Ifitm6	ENSMMUG00000013257		ortholog_one2one
ENSMUSG00000055629	B4galnt4	ENSMMUG00000021723	B4GALNT4	ortholog_one2one
ENSMUSG00000017390	Aldoc	ENSMMUG00000020322	ALDOC	ortholog_one2one
ENSMUSG00000054065	Pkp3	ENSMMUG00000003525	PKP3	ortholog_one2one
ENSMUSG00000040084	Bub1b	ENSMMUG00000016686	BUB1B	ortholog_one2one
ENSMUSG00000041958	Pigs	ENSMMUG00000012240	PIGS	ortholog_one2one
ENSMUSG00000074749	Kiz	ENSMMUG00000002060	KIZ	ortholog_one2one
ENSMUSG00000025494	Sigirr	ENSMMUG00000049684		ortholog_one2many
ENSMUSG00000025494	Sigirr	ENSMMUG00000002917		ortholog_one2many
ENSMUSG00000002058	Unc119	ENSMMUG00000012239	UNC119	ortholog_one2one
ENSMUSG00000074923	Pak6	ENSMMUG00000020534	PAK6	ortholog_one2one
ENSMUSG00000029414	Kntc1	ENSMMUG00000007556	KNTC1	ortholog_one2one
ENSMUSG00000002057	Foxn1	ENSMMUG00000021975	FOXN1	ortholog_one2one
ENSMUSG00000054662	Ano9	ENSMMUG00000031293	ANO9	ortholog_one2one
ENSMUSG00000078137	Ankrd63	ENSMMUG00000040683	ANKRD63	ortholog_one2one
ENSMUSG00000001095	Slc13a2	ENSMMUG00000037573	SLC13A2	ortholog_one2one
ENSMUSG00000027433	Xrn2	ENSMMUG00000011405	XRN2	ortholog_one2one
ENSMUSG00000002064	Sdf2	ENSMMUG00000053611	SDF2	ortholog_one2one
ENSMUSG00000025169	Ogfod3	ENSMMUG00000056911	OGFOD3	ortholog_one2one
ENSMUSG00002076275	Gm56404	ENSMMUG00000034749	U6	ortholog_one2many
ENSMUSG00002076275	Gm56404	ENSMMUG00000036797	U6	ortholog_one2many
ENSMUSG00002076275	Gm56404	ENSMMUG00000033099	U6	ortholog_one2many
ENSMUSG00002076275	Gm56404	ENSMMUG00000028093	U6	ortholog_one2many
ENSMUSG00000039307	Hexdc	ENSMMUG00000019221	HEXD	ortholog_one2one
ENSMUSG00000045502	Hcar2	ENSMMUG00000019939		ortholog_one2one
ENSMUSG00000049241	Hcar1	ENSMMUG00000054216	HCAR1	ortholog_one2one
ENSMUSG00000023106	Denr	ENSMMUG00000055252	DENR	ortholog_one2one
ENSMUSG00000054160	Nkx2-4	ENSMMUG00000011409	NKX2-4	ortholog_one2one
ENSMUSG00000027434	Nkx2-2	ENSMMUG00000056728		ortholog_one2one
ENSMUSG00000000915	Hip1r	ENSMMUG00000015221	HIP1R	ortholog_one2one
ENSMUSG00000039294	Cybc1	ENSMMUG00000019222	CYBC1	ortholog_one2one
ENSMUSG00000037034	Pax1	ENSMMUG00000019409	PAX1	ortholog_one2one
ENSMUSG00000037025	Foxa2	ENSMMUG00000010410	FOXA2	ortholog_one2one
ENSMUSG00000089458	Gm24221	ENSMMUG00000036830	SCARNA10	ortholog_one2many
ENSMUSG00000037014	Sstr4	ENSMMUG00000016815	SSTR4	ortholog_one2one
ENSMUSG00000074743	Thbd	ENSMMUG00000016814	THBD	ortholog_one2one
ENSMUSG00000027435	Cd93	ENSMMUG00000016813	CD93	ortholog_one2one
ENSMUSG00000036992	Nxt1	ENSMMUG00000022386	NXT1	ortholog_one2one
ENSMUSG00000000056	Narf	ENSMMUG00000019224	NARF	ortholog_one2one
ENSMUSG00000035437	Rabgap1	ENSMMUG00000000670	RABGAP1	ortholog_one2one
ENSMUSG00000066278	Vps37b	ENSMMUG00000039447	VPS37B	ortholog_one2one
ENSMUSG00000030378	Sult2a8	ENSMMUG00000056800	SULT2A1	ortholog_one2many
ENSMUSG00000061898	Rbak	ENSMMUG00000039501	RBAK	ortholog_one2one
ENSMUSG00000039275	Foxk2	ENSMMUG00000009129	FOXK2	ortholog_one2one
ENSMUSG00000029586	Spdye4b	ENSMMUG00000022624		ortholog_many2many
ENSMUSG00000029586	Spdye4b	ENSMMUG00000030321	SPDYE4	ortholog_many2many
ENSMUSG00000025173	Wdr45b	ENSMMUG00000051066		ortholog_one2many
ENSMUSG00000025173	Wdr45b	ENSMMUG00000021803	WDR45B	ortholog_one2many
ENSMUSG00000039296	Spdye4a	ENSMMUG00000022624		ortholog_many2many
ENSMUSG00000039296	Spdye4a	ENSMMUG00000030321	SPDYE4	ortholog_many2many
ENSMUSG00000073940	Hbb-bt	ENSMMUG00000041831	HBE1	ortholog_one2many
ENSMUSG00000029587	Zfp12	ENSMMUG00000012343	ZNF12	ortholog_one2one
ENSMUSG00000039253	Fn3krp	ENSMMUG00000014660	FN3KRP	ortholog_one2one
ENSMUSG00000052305	Hbb-bs	ENSMMUG00000041831	HBE1	ortholog_one2many
ENSMUSG00000025175	Fn3k	ENSMMUG00000029767	FN3K	ortholog_one2one
ENSMUSG00000046658	Zfp316	ENSMMUG00000049742	ZNF316	ortholog_one2one
ENSMUSG00000093910	Zfp853	ENSMMUG00000038892	ZNF853	ortholog_one2one
ENSMUSG00000039244	Ints15	ENSMMUG00000015546	INTS15	ortholog_one2one
ENSMUSG00000039238	Zfp750	ENSMMUG00000056764	ZNF750	ortholog_one2one
ENSMUSG00000078621	Hbb-bh2	ENSMMUG00000041831	HBE1	ortholog_one2many
ENSMUSG00000025170	Rab40b	ENSMMUG00000053549		ortholog_one2many
ENSMUSG00000025170	Rab40b	ENSMMUG00000029768	RAB40B	ortholog_one2many
ENSMUSG00000001844	Zdhhc4	ENSMMUG00000015545	ZDHHC4	ortholog_one2one
ENSMUSG00000051650	B3gnt2	ENSMMUG00000014181	B3GNT2	ortholog_one2one
ENSMUSG00000027439	Gzf1	ENSMMUG00000022387	GZF1	ortholog_one2one
ENSMUSG00000027438	Napb	ENSMMUG00000022388	NAPB	ortholog_one2one
ENSMUSG00000051355	Commd1	ENSMMUG00000030824	COMMD1	ortholog_one2one
ENSMUSG00000051618	Ubqln3	ENSMMUG00000021337	UBQLN3	ortholog_one2one
ENSMUSG00000051437	Ubqlnl	ENSMMUG00000030983	UBQLNL	ortholog_one2one
ENSMUSG00000007739	Cct4	ENSMMUG00000013973	CCT4	ortholog_one2one
ENSMUSG00000010825	Grid2ip	ENSMMUG00000021839	GRID2IP	ortholog_one2one
ENSMUSG00000055177	Cstl1	ENSMMUG00000055975	CSTL1	ortholog_one2one
ENSMUSG00000081859	Or52b6-ps1	ENSMMUG00000061602	OR52B6	ortholog_one2one
ENSMUSG00000072244	Trim6	ENSMMUG00000013490	TRIM6	ortholog_one2one
ENSMUSG00000036958	Cst11	ENSMMUG00000022393	CST11	ortholog_one2one
ENSMUSG00000003934	Efnb3	ENSMMUG00000048204	EFNB3	ortholog_one2one
ENSMUSG00000027443	Cst12	ENSMMUG00000016490		ortholog_one2one
ENSMUSG00000027442	Cst8	ENSMMUG00000016489	CST8	ortholog_one2one
ENSMUSG00000036924	Cst13	ENSMMUG00000059402		ortholog_one2one
ENSMUSG00000060441	Trim5	ENSMMUG00000000335	TRIM5	ortholog_one2many
ENSMUSG00000027445	Cst9	ENSMMUG00000045312	CST9L	ortholog_one2many
ENSMUSG00000066258	Trim12a	ENSMMUG00000000335	TRIM5	ortholog_one2many
ENSMUSG00000027446	Cstdc2	ENSMMUG00000045312	CST9L	ortholog_one2many
ENSMUSG00000020859	Spag9	ENSMMUG00000022528	SPAG9	ortholog_one2one
ENSMUSG00000027447	Cst3	ENSMMUG00000050596	CST3	ortholog_one2many
ENSMUSG00000079111	Kdelr2	ENSMMUG00000030415	KDELR2	ortholog_one2one
ENSMUSG00000039206	Daglb	ENSMMUG00000010292	DAGLB	ortholog_one2one
ENSMUSG00000026915	Strbp	ENSMMUG00000022919	STRBP	ortholog_one2one
ENSMUSG00000057143	Trim12c	ENSMMUG00000000335	TRIM5	ortholog_one2many
ENSMUSG00000001847	Rac1	ENSMMUG00000021075	RAC1	ortholog_one2one
ENSMUSG00000078616	Trim30c	ENSMMUG00000000335	TRIM5	ortholog_one2many
ENSMUSG00000030921	Trim30a	ENSMMUG00000000335	TRIM5	ortholog_one2many
ENSMUSG00000118332	Fam220a	ENSMMUG00000014753	FAM220A	ortholog_one2many
ENSMUSG00000057596	Trim30d	ENSMMUG00000000335	TRIM5	ortholog_one2many
ENSMUSG00000083012	Fam220a	ENSMMUG00000014753	FAM220A	ortholog_one2many
ENSMUSG00000029249	Rest	ENSMMUG00000018821	REST	ortholog_one2one
ENSMUSG00000033156	Cst10	ENSMMUG00000050596	CST3	ortholog_one2many
ENSMUSG00000036285	Noa1	ENSMMUG00000022530	NOA1	ortholog_one2one
ENSMUSG00000035403	Crb2	ENSMMUG00000006345	CRB2	ortholog_one2one
ENSMUSG00000029250	Polr2b	ENSMMUG00000014008	POLR2B	ortholog_one2one
ENSMUSG00000035392	Dennd1a	ENSMMUG00000006348	DENND1A	ortholog_one2one
ENSMUSG00000047721	Bola2	ENSMMUG00000007331	BOLA2B	ortholog_one2one
ENSMUSG00000030707	Coro1a	ENSMMUG00000007329	CORO1A	ortholog_one2one
ENSMUSG00000036256	Igfbp7	ENSMMUG00000014011	IGFBP7	ortholog_one2one
ENSMUSG00000036718	Micall2	ENSMMUG00000012540	MICALL2	ortholog_one2one
ENSMUSG00000040007	Bahd1	ENSMMUG00000017165	BAHD1	ortholog_one2one
ENSMUSG00000074916	Chst14	ENSMMUG00000043229	CHST14	ortholog_one2one
ENSMUSG00000039983	Ccdc32	ENSMMUG00000001482	CCDC32	ortholog_one2one
ENSMUSG00000027324	Rpusd2	ENSMMUG00000001483	RPUSD2	ortholog_one2one
ENSMUSG00000029547	Ints1	ENSMMUG00000012548	INTS1	ortholog_one2one
ENSMUSG00000000247	Lhx2	ENSMMUG00000003671	LHX2	ortholog_one2one
ENSMUSG00000063065	Mapk3	ENSMMUG00000017758	MAPK3	ortholog_one2one
ENSMUSG00000027326	Knl1	ENSMMUG00000048910	KNL1	ortholog_one2one
ENSMUSG00000030703	Gdpd3	ENSMMUG00000029164	GDPD3	ortholog_one2one
ENSMUSG00000042675	Ypel3	ENSMMUG00000000980	YPEL3	ortholog_one2one
ENSMUSG00000033059	Pygb	ENSMMUG00000009199	PYGB	ortholog_one2one
ENSMUSG00000030699	Tbx6	ENSMMUG00000000981	TBX6	ortholog_one2one
ENSMUSG00000030697	Ppp4c	ENSMMUG00000000982	PPP4C	ortholog_one2one
ENSMUSG00000018143	Mafk	ENSMMUG00000037597	MAFK	ortholog_one2one
ENSMUSG00000030695	Aldoa	ENSMMUG00000000983	ALDOA	ortholog_one2many
ENSMUSG00000026749	Nek6	ENSMMUG00000007354	NEK6	ortholog_one2one
ENSMUSG00000036687	Tmem184a	ENSMMUG00000013080	TMEM184A	ortholog_one2one
ENSMUSG00000029551	Psmg3	ENSMMUG00000013083	PSMG3	ortholog_one2one
ENSMUSG00000027323	Rad51	ENSMMUG00000004579	RAD51	ortholog_one2one
ENSMUSG00000029213	Commd8	ENSMMUG00000021777	COMMD8	ortholog_one2one
ENSMUSG00000058966	Tlcd3b	ENSMMUG00000037707	TLCD3B	ortholog_one2one
ENSMUSG00000089195	Gm25768	ENSMMUG00000035324	U6	ortholog_one2one
ENSMUSG00000032690	Oas2	ENSMMUG00000008505	OAS2	ortholog_one2one
ENSMUSG00000037573	Tob1	ENSMMUG00000022740	TOB1	ortholog_one2one
ENSMUSG00000044177	Wfikkn2	ENSMMUG00000022741	WFIKKN2	ortholog_one2one
ENSMUSG00000094091	Ankrd40cl	ENSMMUG00000057364	ANKRD40CL	ortholog_one2one
ENSMUSG00000020863	Luc7l3	ENSMMUG00000010117	LUC7L3	ortholog_one2one
ENSMUSG00000032046	Abhd12	ENSMMUG00000009201	ABHD12	ortholog_one2one
ENSMUSG00000045989	4930451I11Rik	ENSMMUG00000012245	C6H16orf92	ortholog_one2one
ENSMUSG00000032661	Oas3	ENSMMUG00000046639	OAS3	ortholog_one2one
ENSMUSG00000052301	Doc2a	ENSMMUG00000020277	DOC2A	ortholog_one2one
ENSMUSG00000066867	Oas1e	ENSMMUG00000012782	OAS1	ortholog_one2many
ENSMUSG00000070730	Rmdn3	ENSMMUG00000000306	RMDN3	ortholog_one2one
ENSMUSG00000030689	Ino80e	ENSMMUG00000020276	INO80E	ortholog_one2one
ENSMUSG00000001166	Oas1c	ENSMMUG00000012782	OAS1	ortholog_one2many
ENSMUSG00000026750	Psmb7	ENSMMUG00000060033	PSMB7	ortholog_one2one
ENSMUSG00000029605	Oas1b	ENSMMUG00000012782	OAS1	ortholog_one2many
ENSMUSG00000042606	Hirip3	ENSMMUG00000020275	HIRIP3	ortholog_one2one
ENSMUSG00000046814	Gchfr	ENSMMUG00000047091	GCHFR	ortholog_one2one
ENSMUSG00000020864	Ankrd40	ENSMMUG00000003421	ANKRD40	ortholog_one2one
ENSMUSG00000059981	Taok2	ENSMMUG00000020274	TAOK2	ortholog_one2one
ENSMUSG00000034278	Dnajc17	ENSMMUG00000058571		ortholog_one2many
ENSMUSG00000034278	Dnajc17	ENSMMUG00000013160	DNAJC17	ortholog_one2many
ENSMUSG00000020865	Abcc3	ENSMMUG00000003414	ABCC3	ortholog_one2one
ENSMUSG00000055926	Gm14137	ENSMMUG00000062039	C7H15orf62	ortholog_one2one
ENSMUSG00000026751	Nr5a1	ENSMMUG00000014111	NR5A1	ortholog_one2one
ENSMUSG00000029657	Hsph1	ENSMMUG00000013707	HSPH1	ortholog_one2one
ENSMUSG00000060538	Tmem219	ENSMMUG00000020273	TMEM219	ortholog_one2one
ENSMUSG00000068580	Zfyve19	ENSMMUG00000001723	ZFYVE19	ortholog_one2one
ENSMUSG00000030685	Kctd13	ENSMMUG00000057762	KCTD13	ortholog_one2one
ENSMUSG00000027317	Ppp1r14d	ENSMMUG00000001724	PPP1R14D	ortholog_one2one
ENSMUSG00000046378	Asphd1	ENSMMUG00000018992	ASPHD1	ortholog_one2one
ENSMUSG00000030683	Sez6l2	ENSMMUG00000018986	SEZ6L2	ortholog_one2one
ENSMUSG00000027315	Spint1	ENSMMUG00000063461	SPINT1	ortholog_one2one
ENSMUSG00000051950	B3glct	ENSMMUG00000013713	B3GLCT	ortholog_one2one
ENSMUSG00000034226	Rhov	ENSMMUG00000058743	RHOV	ortholog_one2one
ENSMUSG00000020866	Cacna1g	ENSMMUG00000017256	CACNA1G	ortholog_one2one
ENSMUSG00000034216	Vps18	ENSMMUG00000014539	VPS18	ortholog_one2one
ENSMUSG00000029279	Brdt	ENSMMUG00000014018	BRDT	ortholog_one2one
ENSMUSG00000063972	Nr6a1	ENSMMUG00000011185	NR6A1	ortholog_one2one
ENSMUSG00000064554	n-R5s173	ENSMMUG00000026427	5S_rRNA	ortholog_one2one
ENSMUSG00000030682	Cdipt	ENSMMUG00000018985	CDIPT	ortholog_one2one
ENSMUSG00000027314	Dll4	ENSMMUG00000014541	DLL4	ortholog_one2one
ENSMUSG00000111375	Btbd8	ENSMMUG00000007180	BTBD8	ortholog_one2one
ENSMUSG00000030681	Mvp	ENSMMUG00000016422	MVP	ortholog_one2one
ENSMUSG00000027313	Chac1	ENSMMUG00000014542	CHAC1	ortholog_one2one
ENSMUSG00000027455	Nsfl1c	ENSMMUG00000015994	NSFL1C	ortholog_one2one
ENSMUSG00000030680	Pagr1a	ENSMMUG00000061749	PAGR1	ortholog_one2many
ENSMUSG00000107068	Gm42742	ENSMMUG00000061749	PAGR1	ortholog_one2many
ENSMUSG00000045114	Prrt2	ENSMMUG00000009683	PRRT2	ortholog_one2one
ENSMUSG00000065578	Mir181b-2	ENSMMUG00000033102	mml-mir-181b-2	ortholog_one2one
ENSMUSG00000046618	Olfml2a	ENSMMUG00000011183	OLFML2A	ortholog_one2one
ENSMUSG00000030678	Maz	ENSMMUG00000019826	MAZ	ortholog_one2one
ENSMUSG00000032966	Fkbp1a	ENSMMUG00000015996	FKBP1A	ortholog_one2one
ENSMUSG00000030677	Kif22	ENSMMUG00000009684	KIF22	ortholog_one2one
ENSMUSG00000029363	Rfc5	ENSMMUG00000010235	RFC5	ortholog_one2one
ENSMUSG00000035295	Wdr38	ENSMMUG00000005259	WDR38	ortholog_one2one
ENSMUSG00000049350	Zg16	ENSMMUG00000057819	ZG16	ortholog_one2one
ENSMUSG00000118675	Gm22747	ENSMMUG00000059445	U6	ortholog_one2many
ENSMUSG00000045165	AI467606	ENSMMUG00000021210	C20H16orf54	ortholog_one2one
ENSMUSG00000027456	Sdcbp2	ENSMMUG00000018165	SDCBP2	ortholog_one2one
ENSMUSG00000030674	Qprt	ENSMMUG00000042891	QPRT	ortholog_one2one
ENSMUSG00000051457	Spn	ENSMMUG00000016143	SPN	ortholog_one2one
ENSMUSG00000061578	Ksr2	ENSMMUG00000005421	KSR2	ortholog_one2one
ENSMUSG00000062997	Rpl35	ENSMMUG00000005260	RPL35	ortholog_many2many
ENSMUSG00000062997	Rpl35	ENSMMUG00000031947		ortholog_many2many
ENSMUSG00000092905	Gm25735	ENSMMUG00000052133	Metazoa_SRP	ortholog_one2one
ENSMUSG00000042502	Cd2bp2	ENSMMUG00000021844	CD2BP2	ortholog_one2one
ENSMUSG00000034154	Ino80	ENSMMUG00000001737	INO80	ortholog_one2one
ENSMUSG00000042492	Tbc1d10b	ENSMMUG00000021845	TBC1D10B	ortholog_one2one
ENSMUSG00000030672	Mylpf	ENSMMUG00000021847	MYL11	ortholog_one2one
ENSMUSG00000026755	Arpc5l	ENSMMUG00000043892	ARPC5L	ortholog_one2one
ENSMUSG00000030515	Tarsl2	ENSMMUG00000000278	TARS3	ortholog_one2one
ENSMUSG00000048647	Exd1	ENSMMUG00000013991	EXD1	ortholog_one2one
ENSMUSG00000078681	Tm2d3	ENSMMUG00000000277	TM2D3	ortholog_one2one
ENSMUSG00000027457	Snph	ENSMMUG00000018159	SNPH	ortholog_one2one
ENSMUSG00000030513	Pcsk6	ENSMMUG00000011829	PCSK6	ortholog_one2one
ENSMUSG00000074704	Rad21l	ENSMMUG00000058970	RAD21L1	ortholog_one2one
ENSMUSG00000014077	Chp1	ENSMMUG00000040238	CHP1	ortholog_one2one
ENSMUSG00000030512	Snrpa1	ENSMMUG00000053633	SNRPA1	ortholog_one2one
ENSMUSG00000087035	Tmem74bos	ENSMMUG00000044161	C10H20orf202	ortholog_one2one
ENSMUSG00000044364	Tmem74b	ENSMMUG00000004711	TMEM74B	ortholog_one2one
ENSMUSG00000072980	Oip5	ENSMMUG00000055808	OIP5	ortholog_one2one
