Gene stable ID	Gene name	Zebrafish gene stable ID	Zebrafish gene name	Zebrafish homology type
ENSMUSG00000026170	Cyp27a1	ENSDARG00000088013	CYP27A1	ortholog_one2many
ENSMUSG00000026170	Cyp27a1	ENSDARG00000055159	cyp27a1.4	ortholog_one2many
ENSMUSG00000026170	Cyp27a1	ENSDARG00000033802		ortholog_one2many
ENSMUSG00000026170	Cyp27a1	ENSDARG00000069186	CYP27A1	ortholog_one2many
ENSMUSG00000046865	Fbl	ENSDARG00000053912	fbl	ortholog_one2many
ENSMUSG00000006542	Prkag3	ENSDARG00000000369	prkag3b	ortholog_one2many
ENSMUSG00000006542	Prkag3	ENSDARG00000017537		ortholog_one2many
ENSMUSG00000002409	Dyrk1b	ENSDARG00000070187	dyrk1b	ortholog_one2one
ENSMUSG00000010066	Cacna2d2	ENSDARG00000103390	cacna2d2a	ortholog_one2many
ENSMUSG00000010066	Cacna2d2	ENSDARG00000078169	cacna2d2b	ortholog_one2many
ENSMUSG00000001445	Mrpl10	ENSDARG00000045091	mrpl10	ortholog_one2one
ENSMUSG00000001444	Tbx21	ENSDARG00000101576	tbxta	ortholog_many2many
ENSMUSG00000001444	Tbx21	ENSDARG00000004473	tbx21	ortholog_many2many
ENSMUSG00000065540	Mir126a	ENSDARG00000098981	dre-mir-126b	ortholog_one2many
ENSMUSG00000065540	Mir126a	ENSDARG00000081476	mir126a	ortholog_one2many
ENSMUSG00000038517	Tbkbp1	ENSDARG00000061473	TBKBP1	ortholog_one2one
ENSMUSG00000028747	Htr6	ENSDARG00000016095	HTR6	ortholog_one2one
ENSMUSG00000026922	Agpat2	ENSDARG00000101139	agpat2	ortholog_one2one
ENSMUSG00000041120	Nbl1	ENSDARG00000102687		ortholog_one2one
ENSMUSG00000029711	Epo	ENSDARG00000055163	epoa	ortholog_one2many
ENSMUSG00000029711	Epo	ENSDARG00000100737	epob	ortholog_one2many
ENSMUSG00000001440	Kpnb1	ENSDARG00000104889	kpnb1	ortholog_one2one
ENSMUSG00000029715	Pop7	ENSDARG00000036394	pop7	ortholog_one2one
ENSMUSG00000028745	Capzb	ENSDARG00000100252	capzb	ortholog_one2one
ENSMUSG00000029714	Gigyf1	ENSDARG00000078691	GIGYF1	ortholog_one2many
ENSMUSG00000029714	Gigyf1	ENSDARG00000098932	GIGYF1	ortholog_one2many
ENSMUSG00000002728	Naa20	ENSDARG00000039493	naa20	ortholog_one2one
ENSMUSG00000033227	Wnt6	ENSDARG00000073935	WNT6	ortholog_one2one
ENSMUSG00000026167	Wnt10a	ENSDARG00000017155	wnt10a	ortholog_one2one
ENSMUSG00000003438	Timm50	ENSDARG00000031098	timm50	ortholog_one2one
ENSMUSG00000026197	Zfand2b	ENSDARG00000103511	zfand2a	ortholog_one2one
ENSMUSG00000029713	Gnb2	ENSDARG00000035357	gnb2	ortholog_one2one
ENSMUSG00000036186	Dipk1b	ENSDARG00000117093	dipk1b	ortholog_one2one
ENSMUSG00000003435	Supt5	ENSDARG00000042724	supt5h	ortholog_one2one
ENSMUSG00000001441	Npepps	ENSDARG00000044943	npepps	ortholog_one2one
ENSMUSG00000026198	Abcb6	ENSDARG00000074254	ABCB6	ortholog_one2one
ENSMUSG00000001767	Crnkl1	ENSDARG00000007901	crnkl1	ortholog_one2one
ENSMUSG00000028744	Slc66a1	ENSDARG00000043624	slc66a1	ortholog_one2one
ENSMUSG00000033124	Atg9a	ENSDARG00000044551	atg9a	ortholog_one2one
ENSMUSG00000029712	Actl6b	ENSDARG00000034107	actl6b	ortholog_one2one
ENSMUSG00000028743	Akr7a5	ENSDARG00000016649	akr7a3	ortholog_one2one
ENSMUSG00000028741	Mrto4	ENSDARG00000007130	mrto4	ortholog_one2one
ENSMUSG00000036160	Surf6	ENSDARG00000035427	surf6	ortholog_one2one
ENSMUSG00000018882	Mrpl45	ENSDARG00000044942	mrpl45	ortholog_one2one
ENSMUSG00000029716	Tfr2	ENSDARG00000103727	tfr2	ortholog_one2one
ENSMUSG00000078517	Emc1	ENSDARG00000057255	EMC1	ortholog_one2one
ENSMUSG00000015776	Med22	ENSDARG00000014148	med22	ortholog_one2one
ENSMUSG00000034543	Morc2a	ENSDARG00000028539	morc2	ortholog_one2many
ENSMUSG00000025480	Syce1	ENSDARG00000076609	si:ch211-199g17.9	ortholog_one2many
ENSMUSG00000037143	Cfap61	ENSDARG00000079997		ortholog_one2one
ENSMUSG00000025481	Urah	ENSDARG00000100719	uraha	ortholog_one2many
ENSMUSG00000025481	Urah	ENSDARG00000089331	urahb	ortholog_one2many
ENSMUSG00000026199	Ankzf1	ENSDARG00000041904		ortholog_one2one
ENSMUSG00000066036	Ubr4	ENSDARG00000009549	UBR4	ortholog_one2one
ENSMUSG00000026200	Glb1l	ENSDARG00000029955	glb1l	ortholog_one2one
ENSMUSG00000057113	Npm1	ENSDARG00000014329	npm1a	ortholog_many2many
ENSMUSG00000025485	Ric8a	ENSDARG00000007247	ric8a	ortholog_one2one
ENSMUSG00000025486	Sirt3	ENSDARG00000035819	sirt3	ortholog_one2one
ENSMUSG00000013936	Myl2	ENSDARG00000104722	MYL2	ortholog_one2many
ENSMUSG00000013936	Myl2	ENSDARG00000053424	myl2b	ortholog_one2many
ENSMUSG00000040610	Tlx3	ENSDARG00000100401	TLX3	ortholog_one2many
ENSMUSG00000040610	Tlx3	ENSDARG00000017615	tlx3b	ortholog_one2many
ENSMUSG00000068154	Insm1	ENSDARG00000053301	insm1b	ortholog_one2many
ENSMUSG00000068154	Insm1	ENSDARG00000091756	insm1a	ortholog_one2many
ENSMUSG00000009030	Pdcl	ENSDARG00000009480	pdcl	ortholog_one2one
ENSMUSG00000035042	Ccl5	ENSDARG00000070378	ccl35.2	ortholog_many2many
ENSMUSG00000035042	Ccl5	ENSDARG00000103466	ccl35.1	ortholog_many2many
ENSMUSG00000065295	Gm24134	ENSDARG00000080936	SNORD36	ortholog_one2one
ENSMUSG00000005102	Eif2ak4	ENSDARG00000104276	EIF2AK4	ortholog_one2one
ENSMUSG00000019122	Ccl9	ENSDARG00000070378	ccl35.2	ortholog_many2many
ENSMUSG00000019122	Ccl9	ENSDARG00000103466	ccl35.1	ortholog_many2many
ENSMUSG00000025487	Psmd13	ENSDARG00000016239	psmd13	ortholog_one2one
ENSMUSG00000026201	Stk16	ENSDARG00000037777	stk16	ortholog_one2one
ENSMUSG00000018927	Ccl6	ENSDARG00000070378	ccl35.2	ortholog_many2many
ENSMUSG00000018927	Ccl6	ENSDARG00000103466	ccl35.1	ortholog_many2many
ENSMUSG00000000982	Ccl3	ENSDARG00000070378	ccl35.2	ortholog_many2many
ENSMUSG00000000982	Ccl3	ENSDARG00000103466	ccl35.1	ortholog_many2many
ENSMUSG00000018930	Ccl4	ENSDARG00000070378	ccl35.2	ortholog_many2many
ENSMUSG00000018930	Ccl4	ENSDARG00000103466	ccl35.1	ortholog_many2many
ENSMUSG00000038828	Tmem214	ENSDARG00000016968	tmem214	ortholog_one2one
ENSMUSG00000026202	Tuba4a	ENSDARG00000036700	si:ch211-114n24.6	ortholog_one2many
ENSMUSG00000026202	Tuba4a	ENSDARG00000006260	tuba8l4	ortholog_one2many
ENSMUSG00000026202	Tuba4a	ENSDARG00000094466	tuba8l5	ortholog_one2many
ENSMUSG00000026202	Tuba4a	ENSDARG00000070155	tuba8l3	ortholog_one2many
ENSMUSG00000020936	Nmt1	ENSDARG00000057206	nmt1b	ortholog_one2many
ENSMUSG00000020936	Nmt1	ENSDARG00000052966	nmt1a	ortholog_one2many
ENSMUSG00000020937	Plcd3	ENSDARG00000052957	plcd3a	ortholog_one2many
ENSMUSG00000020937	Plcd3	ENSDARG00000079572	PLCD3	ortholog_one2many
ENSMUSG00000060594	Layn	ENSDARG00000056835	LAYN	ortholog_one2many
ENSMUSG00000060594	Layn	ENSDARG00000035169	LAYN	ortholog_one2many
ENSMUSG00000032056	Btg4	ENSDARG00000035171	btg4	ortholog_one2one
ENSMUSG00000025488	Cox8b	ENSDARG00000095273	cox8a	ortholog_one2many
ENSMUSG00000048878	Hexim1	ENSDARG00000036482	hexim1	ortholog_one2one
ENSMUSG00000065492	Mir34b	ENSDARG00000082619	mir34c	ortholog_one2many
ENSMUSG00000065492	Mir34b	ENSDARG00000082368	mir34b	ortholog_one2many
ENSMUSG00000055805	Fmnl1	ENSDARG00000055713	FMNL1	ortholog_one2many
ENSMUSG00000055805	Fmnl1	ENSDARG00000104263		ortholog_one2many
ENSMUSG00000029165	Agbl5	ENSDARG00000045900	agbl5	ortholog_one2one
ENSMUSG00000026204	Ptprn	ENSDARG00000077047	PTPRN	ortholog_one2many
ENSMUSG00000026204	Ptprn	ENSDARG00000058646	ptprna	ortholog_one2many
ENSMUSG00000043613	Mmp3	ENSDARG00000045887	mmp30	ortholog_many2many
ENSMUSG00000043613	Mmp3	ENSDARG00000010556		ortholog_many2many
ENSMUSG00000043613	Mmp3	ENSDARG00000077290		ortholog_many2many
ENSMUSG00000043613	Mmp3	ENSDARG00000009825	mmp23bb	ortholog_many2many
ENSMUSG00000043613	Mmp3	ENSDARG00000012609	hpxa	ortholog_many2many
ENSMUSG00000043613	Mmp3	ENSDARG00000100794		ortholog_many2many
ENSMUSG00000018620	Mmp20	ENSDARG00000010556		ortholog_many2many
ENSMUSG00000018620	Mmp20	ENSDARG00000077290		ortholog_many2many
ENSMUSG00000018620	Mmp20	ENSDARG00000012609	hpxa	ortholog_many2many
ENSMUSG00000062031	Pgghg	ENSDARG00000014311	pgghg	ortholog_one2one
ENSMUSG00000039838	Slc45a1	ENSDARG00000004302	slc45a1	ortholog_one2one
ENSMUSG00000018623	Mmp7	ENSDARG00000089887		ortholog_one2one
ENSMUSG00000032199	Polr2m	ENSDARG00000074968	polr2m	ortholog_one2one
ENSMUSG00000026209	Dnpep	ENSDARG00000022599	dnpep	ortholog_one2one
ENSMUSG00000014592	Camta1	ENSDARG00000077428	CAMTA1	ortholog_one2many
ENSMUSG00000014592	Camta1	ENSDARG00000007824	CAMTA1	ortholog_one2many
ENSMUSG00000025489	Ifitm5	ENSDARG00000105153	ifitm5	ortholog_one2one
ENSMUSG00000041361	Myzap	ENSDARG00000075017	MYZAP	ortholog_one2one
ENSMUSG00000020941	Map3k14	ENSDARG00000074060		ortholog_one2many
ENSMUSG00000020941	Map3k14	ENSDARG00000056582		ortholog_one2many
ENSMUSG00000055629	B4galnt4	ENSDARG00000076701	B4GALNT4	ortholog_one2many
ENSMUSG00000055629	B4galnt4	ENSDARG00000046150	B4GALNT4	ortholog_one2many
ENSMUSG00000034858	Atosa	ENSDARG00000040452	atosa	ortholog_one2one
ENSMUSG00000034247	Plekhm1	ENSDARG00000099954	plekhm1	ortholog_one2one
ENSMUSG00000015790	Surf1	ENSDARG00000003592	surf1	ortholog_one2one
ENSMUSG00000054065	Pkp3	ENSDARG00000051861	pkp3a	ortholog_one2many
ENSMUSG00000054065	Pkp3	ENSDARG00000079438	PKP3	ortholog_one2many
ENSMUSG00000039768	Dnajc11	ENSDARG00000011196	dnajc11a	ortholog_one2many
ENSMUSG00000039768	Dnajc11	ENSDARG00000102696	DNAJC11	ortholog_one2many
ENSMUSG00000034255	Arhgap27	ENSDARG00000061798		ortholog_one2many
ENSMUSG00000034255	Arhgap27	ENSDARG00000104255		ortholog_one2many
ENSMUSG00000026208	Des	ENSDARG00000005221	desmb	ortholog_one2many
ENSMUSG00000026208	Des	ENSDARG00000058656	desma	ortholog_one2many
ENSMUSG00000007656	Arpp19	ENSDARG00000039880	arpp19b	ortholog_one2many
ENSMUSG00000007656	Arpp19	ENSDARG00000032532	arpp19a	ortholog_one2many
ENSMUSG00000075376	Rc3h2	ENSDARG00000063050		ortholog_one2one
ENSMUSG00000038803	Ost4	ENSDARG00000096118	ost4	ortholog_one2one
ENSMUSG00000034593	Myo5a	ENSDARG00000061635	MYO5A	ortholog_one2one
ENSMUSG00000025494	Sigirr	ENSDARG00000062204	sigirr	ortholog_one2one
ENSMUSG00000029163	Emilin1	ENSDARG00000026166	emilin1b	ortholog_one2many
ENSMUSG00000029163	Emilin1	ENSDARG00000024537	emilin1a	ortholog_one2many
ENSMUSG00000039759	Thap3	ENSDARG00000101320		ortholog_many2many
ENSMUSG00000039759	Thap3	ENSDARG00000098036		ortholog_many2many
ENSMUSG00000029162	Khk	ENSDARG00000029874	khk	ortholog_one2one
ENSMUSG00000047777	Phf13	ENSDARG00000102023	PHF13	ortholog_one2one
ENSMUSG00000073700	Klhl21	ENSDARG00000039255	klhl21	ortholog_one2one
ENSMUSG00000054662	Ano9	ENSDARG00000076320		ortholog_one2many
ENSMUSG00000054662	Ano9	ENSDARG00000079324		ortholog_one2many
ENSMUSG00000028952	Zbtb48	ENSDARG00000039263	ZBTB48	ortholog_one2one
ENSMUSG00000009549	Srp14	ENSDARG00000115987	srp14	ortholog_one2one
ENSMUSG00000080152	H3f4	ENSDARG00000110909	zgc:173552	ortholog_one2many
ENSMUSG00000080152	H3f4	ENSDARG00000111396	zgc:173552	ortholog_one2many
ENSMUSG00000045302	Preb	ENSDARG00000101602	preb	ortholog_one2one
ENSMUSG00000050714	Zbtb26	ENSDARG00000028949	zbtb26	ortholog_one2one
ENSMUSG00000040093	Bmf	ENSDARG00000041414	bmf2	ortholog_one2one
ENSMUSG00000028948	Nol9	ENSDARG00000077751	NOL9	ortholog_one2one
ENSMUSG00000020907	Rcvrn	ENSDARG00000009637	rcvrn3	ortholog_one2many
ENSMUSG00000020907	Rcvrn	ENSDARG00000019902	rcvrn2	ortholog_one2many
ENSMUSG00000033044	Dhrs7c	ENSDARG00000039453	dhrs7ca	ortholog_one2many
ENSMUSG00000033044	Dhrs7c	ENSDARG00000071877	dhrs7cb	ortholog_one2many
ENSMUSG00000037110	Ralgapa2	ENSDARG00000005861	RALGAPA2	ortholog_one2one
ENSMUSG00000033066	Gas7	ENSDARG00000074443	gas7a	ortholog_one2many
ENSMUSG00000033066	Gas7	ENSDARG00000116210		ortholog_one2many
ENSMUSG00000006642	Tcf23	ENSDARG00000087381		ortholog_one2one
ENSMUSG00000029538	Srsf9	ENSDARG00000008097	srsf9	ortholog_one2one
ENSMUSG00000074158	Zfp976	ENSDARG00000057707	zgc:66443	ortholog_one2many
ENSMUSG00000029536	Gatc	ENSDARG00000056855	gatc	ortholog_one2one
ENSMUSG00000033590	Myo5c	ENSDARG00000104235	MYO5C	ortholog_one2one
ENSMUSG00000041697	Cox6a1	ENSDARG00000054588	cox6a2	ortholog_one2one
ENSMUSG00000033021	Gmppa	ENSDARG00000024112	gmppaa	ortholog_one2many
ENSMUSG00000033021	Gmppa	ENSDARG00000023498	gmppab	ortholog_one2many
ENSMUSG00000065537	Mir132	ENSDARG00000081190	dre-mir-132-1	ortholog_one2one
ENSMUSG00000038268	Ovca2	ENSDARG00000103748	ovca2	ortholog_one2one
ENSMUSG00000054256	Msi1	ENSDARG00000010710	msi1b	ortholog_one2many
ENSMUSG00000054256	Msi1	ENSDARG00000041299	msi1a	ortholog_one2many
ENSMUSG00000042333	Tnfrsf14	ENSDARG00000004392	hdr	ortholog_many2many
ENSMUSG00000042333	Tnfrsf14	ENSDARG00000004451	tnfrsfa	ortholog_many2many
ENSMUSG00000042333	Tnfrsf14	ENSDARG00000070165	tnfrsf1b	ortholog_many2many
ENSMUSG00000042333	Tnfrsf14	ENSDARG00000087804		ortholog_many2many
ENSMUSG00000042333	Tnfrsf14	ENSDARG00000057143		ortholog_many2many
ENSMUSG00000042333	Tnfrsf14	ENSDARG00000054968	cd40	ortholog_many2many
ENSMUSG00000110190	Zscan4-ps2	ENSDARG00000092359		ortholog_one2many
ENSMUSG00000078789	Dph1	ENSDARG00000057973	dph1	ortholog_one2one
ENSMUSG00000109969	Zscan4-ps3	ENSDARG00000092359		ortholog_one2many
ENSMUSG00000090714	Zscan4d	ENSDARG00000092359		ortholog_one2many
ENSMUSG00000032192	Gnb5	ENSDARG00000099685	gnb5a	ortholog_one2many
ENSMUSG00000032192	Gnb5	ENSDARG00000055377	gnb5b	ortholog_one2many
ENSMUSG00000095936	Zscan4e	ENSDARG00000092359		ortholog_one2many
ENSMUSG00000048001	Hes5	ENSDARG00000056732	her4.1	ortholog_many2many
ENSMUSG00000048001	Hes5	ENSDARG00000070770	her4.3	ortholog_many2many
ENSMUSG00000048001	Hes5	ENSDARG00000009822	her4.4	ortholog_many2many
ENSMUSG00000048001	Hes5	ENSDARG00000094426	her4.2	ortholog_many2many
ENSMUSG00000048001	Hes5	ENSDARG00000056729	her4.5	ortholog_many2many
ENSMUSG00000048001	Hes5	ENSDARG00000055798	heyl	ortholog_many2many
ENSMUSG00000048001	Hes5	ENSDARG00000017917	her7	ortholog_many2many
ENSMUSG00000029056	Pank4	ENSDARG00000098453	PANK4	ortholog_one2one
ENSMUSG00000070828	Zscan4f	ENSDARG00000092359		ortholog_one2many
ENSMUSG00000045287	Rtn4rl1	ENSDARG00000007856	RTN4RL1	ortholog_one2many
ENSMUSG00000045287	Rtn4rl1	ENSDARG00000098528	rtn4rl1b	ortholog_one2many
ENSMUSG00000043099	Hic1	ENSDARG00000055493	hic1	ortholog_one2one
ENSMUSG00000029522	Pla2g1b	ENSDARG00000009153	pla2g1b	ortholog_one2one
ENSMUSG00000030378	Sult2a8	ENSDARG00000028367	sult2st3	ortholog_many2many
ENSMUSG00000030378	Sult2a8	ENSDARG00000103785	sult2st2	ortholog_many2many
ENSMUSG00000030378	Sult2a8	ENSDARG00000033170	sult2st1	ortholog_many2many
ENSMUSG00000030378	Sult2a8	ENSDARG00000018361	sult1st3	ortholog_many2many
ENSMUSG00000030378	Sult2a8	ENSDARG00000041540	sult1st2	ortholog_many2many
ENSMUSG00000030378	Sult2a8	ENSDARG00000028275	sult1st1	ortholog_many2many
ENSMUSG00000030378	Sult2a8	ENSDARG00000003181	sult1st4	ortholog_many2many
ENSMUSG00000030378	Sult2a8	ENSDARG00000094996		ortholog_many2many
ENSMUSG00000030378	Sult2a8	ENSDARG00000079079		ortholog_many2many
ENSMUSG00000035455	Fignl1	ENSDARG00000016427	fignl1	ortholog_one2one
ENSMUSG00000068082	Grxcr1	ENSDARG00000105434	GRXCR1	ortholog_one2many
ENSMUSG00000068082	Grxcr1	ENSDARG00000069865		ortholog_one2many
ENSMUSG00000040084	Bub1b	ENSDARG00000074927		ortholog_one2one
ENSMUSG00000018654	Ikzf1	ENSDARG00000013539	ikzf1	ortholog_one2one
ENSMUSG00000029422	Rsrc2	ENSDARG00000042534	rsrc2	ortholog_one2one
ENSMUSG00000003299	Mrpl4	ENSDARG00000058824	mrpl4	ortholog_one2one
ENSMUSG00000084845	Tmem240	ENSDARG00000087916	TMEM240	ortholog_one2many
ENSMUSG00000084845	Tmem240	ENSDARG00000090145	TMEM240	ortholog_one2many
ENSMUSG00000028403	Zdhhc21	ENSDARG00000110709	zdhhc21	ortholog_one2one
ENSMUSG00000074749	Kiz	ENSDARG00000079753	kiz	ortholog_one2one
ENSMUSG00000074923	Pak6	ENSDARG00000052405	pak6b	ortholog_one2many
ENSMUSG00000074923	Pak6	ENSDARG00000027564	PAK6	ortholog_one2many
ENSMUSG00002076517	Gm26047	ENSDARG00000080685		ortholog_one2many
ENSMUSG00000052217	Hbb-bh1	ENSDARG00000079078	si:ch211-5k11.8	ortholog_many2many
ENSMUSG00000052217	Hbb-bh1	ENSDARG00000097011	hbaa1	ortholog_many2many
ENSMUSG00000052217	Hbb-bh1	ENSDARG00000069735		ortholog_many2many
ENSMUSG00000052217	Hbb-bh1	ENSDARG00000088330		ortholog_many2many
ENSMUSG00000052217	Hbb-bh1	ENSDARG00000089475	hbae1.1	ortholog_many2many
ENSMUSG00000052217	Hbb-bh1	ENSDARG00000089124		ortholog_many2many
ENSMUSG00000052217	Hbb-bh1	ENSDARG00000079305	hbae3	ortholog_many2many
ENSMUSG00000052217	Hbb-bh1	ENSDARG00000045142	hbae5	ortholog_many2many
ENSMUSG00000044254	Pcsk9	ENSDARG00000074185	PCSK9	ortholog_one2one
ENSMUSG00000052187	Hbb-y	ENSDARG00000038147	hbbe3	ortholog_one2many
ENSMUSG00000052187	Hbb-y	ENSDARG00000069734	hbba2	ortholog_one2many
ENSMUSG00000052187	Hbb-y	ENSDARG00000089087	hbba1	ortholog_one2many
ENSMUSG00000052187	Hbb-y	ENSDARG00000097238	ba1l	ortholog_one2many
ENSMUSG00000052187	Hbb-y	ENSDARG00000115405	hbbe1.2	ortholog_one2many
ENSMUSG00000052187	Hbb-y	ENSDARG00000045143	hbbe2	ortholog_one2many
ENSMUSG00000052187	Hbb-y	ENSDARG00000087390	hbbe1.3	ortholog_one2many
ENSMUSG00000052187	Hbb-y	ENSDARG00000113599	hbbe1.1	ortholog_one2many
ENSMUSG00000049287	Iba57	ENSDARG00000063446	iba57	ortholog_one2one
ENSMUSG00000025418	Bsnd	ENSDARG00000086265	bsnd	ortholog_one2one
ENSMUSG00000043448	Gjc2	ENSDARG00000073896	gjc2	ortholog_one2one
ENSMUSG00000027433	Xrn2	ENSDARG00000101900	xrn2	ortholog_one2one
ENSMUSG00000020444	Guk1	ENSDARG00000005776	guk1b	ortholog_one2many
ENSMUSG00000020444	Guk1	ENSDARG00000030340	guk1a	ortholog_one2many
ENSMUSG00000079681	Zglp1	ENSDARG00000067669	zglp1	ortholog_one2one
ENSMUSG00000044265	Olfm5	ENSDARG00000098799		ortholog_many2many
ENSMUSG00000044265	Olfm5	ENSDARG00000099068		ortholog_many2many
ENSMUSG00000044265	Olfm5	ENSDARG00000103769		ortholog_many2many
ENSMUSG00000044265	Olfm5	ENSDARG00000074322		ortholog_many2many
ENSMUSG00000044265	Olfm5	ENSDARG00000104947		ortholog_many2many
ENSMUSG00000044265	Olfm5	ENSDARG00000109648		ortholog_many2many
ENSMUSG00000044265	Olfm5	ENSDARG00000111882		ortholog_many2many
ENSMUSG00000028609	Magoh	ENSDARG00000038635	magoh	ortholog_one2many
ENSMUSG00000079677	Fdx2	ENSDARG00000052190	fdx2	ortholog_one2one
ENSMUSG00000028608	Czib	ENSDARG00000063341	czib	ortholog_one2one
ENSMUSG00000010205	Raver1	ENSDARG00000052617	raver1	ortholog_one2one
ENSMUSG00000020441	2310033P09Rik	ENSDARG00000004525	C2H1orf35	ortholog_one2one
ENSMUSG00000029414	Kntc1	ENSDARG00000101670		ortholog_one2one
ENSMUSG00000048076	Arf1	ENSDARG00000014763	arf2a	ortholog_one2one
ENSMUSG00000032175	Tyk2	ENSDARG00000020326	TYK2	ortholog_one2one
ENSMUSG00000020549	Elac2	ENSDARG00000034060	elac2	ortholog_one2one
ENSMUSG00000054160	Nkx2-4	ENSDARG00000075107	nkx2.4a	ortholog_one2many
ENSMUSG00000054160	Nkx2-4	ENSDARG00000104107	nkx2.4b	ortholog_one2many
ENSMUSG00000027434	Nkx2-2	ENSDARG00000053298	nkx2.2a	ortholog_one2many
ENSMUSG00000027434	Nkx2-2	ENSDARG00000101549	nkx2.2b	ortholog_one2many
ENSMUSG00000037034	Pax1	ENSDARG00000008203	pax1a	ortholog_one2many
ENSMUSG00000037034	Pax1	ENSDARG00000073814	PAX1	ortholog_one2many
ENSMUSG00000037025	Foxa2	ENSDARG00000003411	foxa2	ortholog_one2one
ENSMUSG00000089458	Gm24221	ENSDARG00000083325		ortholog_many2many
ENSMUSG00000089458	Gm24221	ENSDARG00000081126		ortholog_many2many
ENSMUSG00000027435	Cd93	ENSDARG00000077938		ortholog_one2many
ENSMUSG00000027435	Cd93	ENSDARG00000103713	cd248a	ortholog_one2many
ENSMUSG00000035437	Rabgap1	ENSDARG00000098967	RABGAP1	ortholog_one2one
ENSMUSG00000023106	Denr	ENSDARG00000037229	denr	ortholog_one2one
ENSMUSG00000028607	Cpt2	ENSDARG00000038618	cpt2	ortholog_one2one
ENSMUSG00000000915	Hip1r	ENSDARG00000102458	hip1rb	ortholog_one2many
ENSMUSG00000000915	Hip1r	ENSDARG00000060627		ortholog_one2many
ENSMUSG00000019471	Cdc37	ENSDARG00000099301	cdc37	ortholog_one2one
ENSMUSG00000033389	Arhgap44	ENSDARG00000102424	ARHGAP44	ortholog_one2many
ENSMUSG00000033389	Arhgap44	ENSDARG00000104549	ARHGAP44	ortholog_one2many
ENSMUSG00000008932	Slc1a7	ENSDARG00000034940	slc1a7a	ortholog_one2many
ENSMUSG00000008932	Slc1a7	ENSDARG00000026248	slc1a7b	ortholog_one2many
ENSMUSG00000030711	Sult1a1	ENSDARG00000028367	sult2st3	ortholog_many2many
ENSMUSG00000030711	Sult1a1	ENSDARG00000103785	sult2st2	ortholog_many2many
ENSMUSG00000030711	Sult1a1	ENSDARG00000033170	sult2st1	ortholog_many2many
ENSMUSG00000030711	Sult1a1	ENSDARG00000018361	sult1st3	ortholog_many2many
ENSMUSG00000030711	Sult1a1	ENSDARG00000041540	sult1st2	ortholog_many2many
ENSMUSG00000030711	Sult1a1	ENSDARG00000028275	sult1st1	ortholog_many2many
ENSMUSG00000030711	Sult1a1	ENSDARG00000003181	sult1st4	ortholog_many2many
ENSMUSG00000030711	Sult1a1	ENSDARG00000094996		ortholog_many2many
ENSMUSG00000030711	Sult1a1	ENSDARG00000079079		ortholog_many2many
ENSMUSG00000026288	Inpp5d	ENSDARG00000091835	si:ch73-264p11.1	ortholog_one2many
ENSMUSG00000026288	Inpp5d	ENSDARG00000074283	INPP5D	ortholog_one2many
ENSMUSG00000032177	Pde4a	ENSDARG00000032344	PDE4A	ortholog_one2one
ENSMUSG00000059772	Slx1b	ENSDARG00000098605	slx1b	ortholog_one2one
ENSMUSG00000028600	Podn	ENSDARG00000019025	PODN	ortholog_one2one
ENSMUSG00000047721	Bola2	ENSDARG00000111714	BOLA2	ortholog_one2one
ENSMUSG00000030707	Coro1a	ENSDARG00000054610	coro1a	ortholog_one2one
ENSMUSG00000066278	Vps37b	ENSDARG00000039319	vps37ba	ortholog_one2many
ENSMUSG00000066278	Vps37b	ENSDARG00000101143	vps37bb	ortholog_one2many
ENSMUSG00000003308	Keap1	ENSDARG00000074634	keap1b	ortholog_one2one
ENSMUSG00000026915	Strbp	ENSDARG00000021455	STRBP	ortholog_one2one
ENSMUSG00000045087	S1pr5	ENSDARG00000052192	s1pr5b	ortholog_one2many
ENSMUSG00000045087	S1pr5	ENSDARG00000040526	s1pr5a	ortholog_one2many
ENSMUSG00000002820	Atg4d	ENSDARG00000043548	atg4da	ortholog_one2many
ENSMUSG00000002820	Atg4d	ENSDARG00000088145		ortholog_one2many
ENSMUSG00000063065	Mapk3	ENSDARG00000070573	mapk3	ortholog_one2one
ENSMUSG00000001508	Sgca	ENSDARG00000074156		ortholog_one2one
ENSMUSG00000093803	Ppp2r3d	ENSDARG00000076004		ortholog_one2one
ENSMUSG00000032023	Jhy	ENSDARG00000068982	jhy	ortholog_one2one
ENSMUSG00000039244	Ints15	ENSDARG00000037652	ints15	ortholog_one2one
ENSMUSG00000030703	Gdpd3	ENSDARG00000006944		ortholog_one2many
ENSMUSG00000030703	Gdpd3	ENSDARG00000074466	gdpd3a	ortholog_one2many
ENSMUSG00000032021	Crtam	ENSDARG00000089327		ortholog_one2one
ENSMUSG00000001844	Zdhhc4	ENSDARG00000045159	zdhhc4	ortholog_one2one
ENSMUSG00000028601	Echdc2	ENSDARG00000016607	echdc2	ortholog_one2one
ENSMUSG00000038976	Ppp1r9b	ENSDARG00000071709	PPP1R9B	ortholog_one2many
ENSMUSG00000038976	Ppp1r9b	ENSDARG00000079366	PPP1R9B	ortholog_one2many
ENSMUSG00000033156	Cst10	ENSDARG00000007795	cst3	ortholog_many2many
ENSMUSG00000033156	Cst10	ENSDARG00000069192	zgc:163030	ortholog_many2many
ENSMUSG00000042675	Ypel3	ENSDARG00000055510	ypel3	ortholog_one2one
